Mat,No.,ID,Qn,Q,Pt,SOC,SOE,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,SOH,Pack_SOH_mean,Pack_SOH_median,Pack_SOH_std,Pack_SOH_min,Pack_SOH_max,Pack_SOH_skew,Predicted_SOH,Predicted_Health_Status
NMC,25,H3-200,2.1,1.8332,5,25,21.823809523809523,3.6517,3.6672,3.6842,3.6653,3.6529,3.6374,3.6185,3.639,3.6504,3.6833,3.7152,3.678,3.6538,3.6142,3.5853,3.6247,3.6498,3.7158,3.7735,3.6994,3.6563,0.8729523809523809,3.662661904761904,3.6538,0.041197335789957,3.5853,3.7735,0.7703001222146936,0.8632055127870777,Healthy
NMC,26,H3-400,2.1,1.7239,5,25,20.522619047619045,3.6715,3.6895,3.7072,3.6876,3.6731,3.6542,3.6343,3.6538,3.6703,3.7065,3.7397,3.7022,3.6749,3.6387,3.5953,3.6365,3.6693,3.7475,3.7986,3.7286,3.678,0.8209047619047619,3.6836809523809513,3.6749,0.0452314671334859,3.5953,3.7986,0.6014826858826411,0.7999991411750125,Healthy
NMC,27,H3-500,2.1,1.6369,5,25,19.48690476190476,3.6839,3.7025,3.7196,3.701,3.6861,3.6687,3.6464,3.6641,3.6824,3.7158,3.7518,3.7146,3.6876,3.6489,3.6058,3.6452,3.6811,3.7596,3.8104,3.741,3.6923,0.7794761904761904,3.695657142857144,3.6876,0.045565607330843,3.6058,3.8104,0.5469261486257544,0.7544845235600482,Healthy
NMC,28,H3-600,2.1,1.5406,5,25,18.34047619047619,3.7028,3.7227,3.7372,3.7189,3.7053,3.6858,3.6675,3.6861,3.7013,3.7403,3.7679,3.732,3.7078,3.6681,3.6287,3.6675,3.6997,3.7769,3.8259,3.7537,3.7127,0.7336190476190476,3.7147047619047617,3.7078,0.0438694708902498,3.6287,3.8259,0.5597948152832207,0.7180130750683157,Healthy
NMC,29,H4-100,2.1,1.8972,5,25,22.585714285714285,3.6467,3.6659,3.6752,3.6579,3.648,3.6294,3.6188,3.638,3.6455,3.6783,3.7022,3.6647,3.6492,3.612,3.5912,3.629,3.6449,3.7103,3.7552,3.6796,3.6514,0.9034285714285714,3.656828571428571,3.6492,0.0362216391519923,3.5912,3.7552,0.866647279321415,0.918056674099014,Healthy
NMC,30,H4-200,2.1,1.8208,5,25,21.67619047619048,3.6548,3.6721,3.6858,3.669,3.656,3.6374,3.6235,3.643,3.6535,3.687,3.7152,3.6777,3.6573,3.6201,3.5921,3.6315,3.6526,3.7295,3.771,3.6988,3.6597,0.867047619047619,3.666076190476191,3.6573,0.0400985399330437,3.5921,3.771,0.787053572242255,0.8613167407126282,Healthy
NMC,31,H4-300,2.1,1.757,5,25,20.916666666666664,3.6662,3.6852,3.6994,3.6808,3.6678,3.6489,3.6325,3.6514,3.6647,3.6994,3.7304,3.6929,3.669,3.6321,3.5984,3.6377,3.6638,3.7375,3.7887,3.7158,3.6718,0.8366666666666666,3.677828571428572,3.669,0.0421896094181629,3.5984,3.7887,0.7312336752917377,0.8160450174283977,Healthy
NMC,32,H4-400,2.1,1.6401,5,25,19.525,3.6861,3.7013,3.7199,3.7028,3.6879,3.6724,3.6514,3.6687,3.6845,3.7233,3.7506,3.7155,3.6895,3.6554,3.6148,3.6532,3.6836,3.7589,3.8082,3.7379,3.6935,0.7809999999999999,3.698066666666666,3.6895,0.0429107135029625,3.6148,3.8082,0.6314954607280794,0.7889593880873693,Healthy
NMC,33,H4-500,2.1,1.4317,5,25,17.044047619047618,3.7258,3.7453,3.7577,3.7397,3.7282,3.7084,3.6945,3.7143,3.7242,3.7639,3.7872,3.75,3.7304,3.6907,3.661,3.7003,3.7227,3.798,3.8436,3.7713,3.7351,0.6817619047619047,3.7377285714285713,3.7304,0.040737993849196,3.661,3.8436,0.7003890509263775,0.704989423064296,Healthy
NMC,34,H4-600,2.1,1.286,5,25,15.309523809523808,3.7487,3.7689,3.7791,3.7593,3.7512,3.7313,3.7193,3.7397,3.7468,3.7825,3.8073,3.7689,3.7537,3.7134,3.6895,3.7276,3.7453,3.8203,3.8625,3.7868,3.7583,0.6123809523809524,3.760019047619048,3.7537,0.0386327014205274,3.6895,3.8625,0.8112263408625696,0.6741337072313074,Healthy
NMC,35,I3-100,2.1,1.9383,5,25,23.075,3.6414,3.6594,3.6709,3.6507,3.6427,3.6238,3.6126,3.6318,3.6405,3.679,3.6991,3.6616,3.6436,3.6104,3.5832,3.6241,3.6399,3.718,3.7543,3.6817,3.6458,0.923,3.6530714285714287,3.6436,0.0385467656601321,3.5832,3.7543,0.8718991699446208,0.9132050254715008,Healthy
NMC,36,I3-200,2.1,1.8665,5,25,22.22023809523809,3.6483,3.6662,3.6817,3.6619,3.6495,3.6315,3.6148,3.6356,3.6473,3.687,3.7134,3.6771,3.6507,3.6111,3.5804,3.6204,3.6467,3.7202,3.7726,3.7034,3.6529,0.8888095238095238,3.6606047619047617,3.6507,0.0430307968342497,3.5804,3.7726,0.7116407164934617,0.8576873162129129,Healthy
