Mat,No.,ID,Qn,Q,Pt,SOC,SOE,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,SOH,Pack_SOH_mean,Pack_SOH_median,Pack_SOH_std,Pack_SOH_min,Pack_SOH_max,Pack_SOH_skew
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.879700241270038,2.8298907272998632,0.20792634103108257,2.8202737106966542,3.0497582427396415,0.27466198044921986
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.862616652290251,3.0664518862540593,0.1764522463846079,2.739525625703535,3.395026614833389,0.36778868900011163
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.9237918807571783,2.8978892172198827,0.2473209090348029,2.9535777625679156,3.185500591658402,-0.059669422492599544
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4074462836738643,3.139358167305287,3.022620873346148,0.17783428363849627,2.60666909752976,3.2367339465148457,0.9944832497077611
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3149069226846361,3.042027967037339,3.101244427976783,0.15841869074135848,2.8119320511739003,3.0847189171523843,0.7474458905862671
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21654654717067756,2.9988350468610974,2.997928213833469,0.1879981742704627,2.7308289545701254,3.073165615805363,0.08198186301589905
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19466979690244676,2.938578923223734,3.0742156033982404,0.15236923808481379,2.6810715764441366,3.3485268982920418,0.49703264532178415
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24976390253880626,3.0753399644475787,3.1810410119824706,0.2296073686804447,2.7521253483197583,3.185648956739228,0.38320987636991677
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.91392893363765,2.879406724062743,0.2376572114817168,2.797412233826164,3.2802644723751753,-0.6772683189564492
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.847221175365533,2.8301249375930024,0.17730091142008594,2.9288118534807395,3.003267035169514,-0.7636181516109934
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1741522092300013,2.944164343236957,2.938772357304766,0.1707021465441298,2.721981581533927,3.3665992609873454,0.8613796058346499
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25698567338160627,2.9932932230381732,3.157244654387823,0.15642057027740677,2.6034392255956824,3.117073845195862,0.41112861625702113
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41534222079800176,3.1197700465559675,2.9710906983304786,0.15624689159797164,2.7243510290134316,3.2587952213430658,0.9431581715619515
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.889686774354511,3.066361187712286,0.22095787024393213,2.917631859079434,3.0400885293177042,-0.40347710244955537
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2577478659541179,2.9957957987563013,3.0802685204718383,0.15799792166083906,2.943828397090409,3.1831745593589065,-0.930311406360063
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.343754364736484,3.090825462842886,3.160316397447384,0.17985164254474886,2.664416485325157,3.2881070546755353,-0.5749300199705711
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.8185771421165846,2.9570368731428816,0.29781328422355613,2.970958167618731,3.185530606575041,-0.8500907021036495
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3733950522140595,3.1078022394069436,3.002614452853871,0.17423849802974656,2.792005027870791,3.335180761478301,0.45855684082977843
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3152943322943217,3.0600046618942107,3.159812258547845,0.17314099671562772,2.868765431941091,3.0381463418630186,0.3270701876461597
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18317317822641413,2.945596850885228,3.004641726667352,0.1658819235867473,2.96155369435253,3.2806752090641904,-0.5314239761223454
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.8788478028848474,3.1037690544566017,0.23231814746826693,2.8847410961190447,3.3216177923063155,-0.36577984789056694
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.8898418030138995,2.9058904991993666,0.2373147618382469,2.8376007106648458,3.22784925785124,0.5054008487442669
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1559384061630194,3.06802118709444,2.916285018718703,0.2860587184700202,2.9986870354126376,3.1767678715794565,-0.5086237255028434
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.892467098448304,2.949155692275156,0.19118316116882725,2.9830997961151557,3.0442111161951093,-0.8009862281259919
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.981315987573819,3.091443091514986,0.2957126281469057,2.9275879426378966,3.144214659817048,0.6664499391136827
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27104042569304343,3.0355977588113356,3.0686784688025943,0.182304515214084,2.7093047502974694,3.232049973678521,-0.3046127502560685
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.8235729309001227,2.9189467474521096,0.2708929581900094,2.8135801000988176,3.0069070789803987,-0.012739060395663415
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3882045009347468,3.1668095562945173,2.8777747012120205,0.21353829628893317,2.8862819261855814,3.065506520785333,-0.22924813720358284
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25752444457835955,3.110521490878596,3.0416076506215606,0.25375161267992347,2.8772771968758506,3.3065013791610074,0.31238495627532825
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22659573501082902,2.973590933755507,2.964082201668225,0.1602619547890363,2.635592400374534,3.088660762269311,-0.4739121635061747
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22575301860123242,3.0021980691191406,2.9117906156294597,0.1846630451984621,2.958192397997794,3.1777135608259885,-0.5207274433753568
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3434629501154849,3.0933596742273655,3.166166722229392,0.1821577617791479,2.7302160441063164,3.2595392878282663,-0.08831071962212644
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.9869175047327556,3.027848518776096,0.275475576515518,2.9009200683341327,3.124703141324628,0.3513027732009557
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.8629194716523574,3.0725931997507927,0.21144939178863323,2.989730349495197,3.373014997352668,-0.45316065740751776
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10098770791074996,2.972153182034551,3.0653810486277577,0.24280251308829248,2.9630171309433324,3.234217319813398,-0.5762379561655684
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.909664238871842,2.9162652087721583,0.1974612135456277,2.7431144770639624,3.1181046442808444,0.3055449739164928
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37478498781184755,3.1006870937756728,3.0707577726451096,0.16738258627182886,2.899167393943185,3.3173779967592805,0.5856635328802635
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20632042926527056,3.0000238158093824,3.143771881002243,0.1958062269976382,2.8400395867823622,3.1477949767585205,-0.042688521627199494
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.8348542117480493,2.827400604442699,0.23023554050005793,2.7443111679446055,3.2790416760941246,-0.7021052066730753
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31420705079915445,3.18486608078678,3.1035294282774823,0.27791703345621355,2.956643269618675,3.0636309888428817,0.5798955971255226
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27367994055825634,3.033022461145628,3.011690381405821,0.17839875724918552,2.8610147279800633,3.1752128392717585,0.5554805812899826
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23066957293725687,3.104282163742186,3.027165615089311,0.266455421160317,2.6898227208000667,3.0026742895084855,0.07557964202386147
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.9678374091383937,2.935206593417599,0.243568064099497,2.7036492006192763,3.3089798771095142,-0.25686659655887634
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3935598954950005,3.1165826281600797,3.1422727819851546,0.16811225980339936,2.7229941331179734,3.2101322203010736,-0.8675356897795807
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44654800708522246,3.1423273653111483,3.1414244289973454,0.1542407997024752,2.959817748972142,3.272919209415,-0.20389650224685862
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.8247403814070964,3.199751328780202,0.22856007524722893,2.8601522800763224,3.2189482845432957,-0.08650869841271946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25164094697617484,3.0587619758054045,2.9066498727640013,0.21454101518705382,2.617418849316195,3.019303451005191,-0.8121203045245777
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3844434105284582,3.1331718036180636,2.8767018303807466,0.18801422932941408,2.9076971107252545,3.1158451858905307,-0.8152069207491317
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,3.0202357361023644,2.975312602405228,0.2847797476295628,2.993089621471387,3.317267139931813,0.9109489170654863
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32959847450714364,3.06744689173635,2.930723644413538,0.16980676010886248,2.9449209337364404,3.1351114289212285,-0.47665943925242904
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10126142624865808,2.923428354279884,2.9784200421484286,0.20201601106746456,2.651911733377883,3.2818323333548998,0.24668157087776943
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4636854613262573,3.183398048917276,2.9593833494881756,0.177041399880225,2.9068029958789965,3.3927035086606243,0.3508636821046356
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.966814358304175,2.9447302692820827,0.2832398972594405,2.9888042884627906,3.0718479202467885,0.5362371710225591
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.8230683572375037,3.0916591470022183,0.27337520994171904,2.9552966877069915,3.30889783436332,0.8525751250353242
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27946440514703097,3.100730536899566,2.842590207946803,0.23096584398495104,2.6806065627909548,3.3717156464136417,-0.7142481268560941
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19930510636089838,3.0276546278709104,2.8588037105520896,0.22350878565182639,2.7720397338271097,3.0499280122038273,-0.4726937000345832
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.8126473557181364,2.915023034691897,0.27187272541295654,2.7654070526601657,3.360083306203456,-0.5354643685410625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1296392868366395,3.056357280845834,3.1976285500696173,0.29387154281376854,2.679809156616239,3.3065523155598497,-0.5189364385470163
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.357347202891506,3.1269731516668995,3.127567134321765,0.20091282446141215,2.9702784956533868,3.2473294830325448,0.3988674980218567
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4400605690696233,3.1725642848675,3.0136377970719472,0.18376319134316788,2.670396168022975,3.2212741093047903,0.3633968934227927
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.9320071011874704,3.1001429573929364,0.284904973316066,2.604269402767431,3.180521803669195,-0.15968324490837915
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3071420520839684,3.176702033861486,3.093651268030971,0.27582366016192617,2.843493095532381,3.2244807026275932,-0.5303205450792319
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.85232736444204,2.942627719431467,0.22814690039431204,2.9441565326466126,3.3064694397108387,0.5875624767898135
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.8084757246552168,3.1004470412341827,0.24142339333553675,2.6383982771756793,3.093171916508985,-0.8335227930672744
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3256906245139353,3.1684732852947426,3.1131051983894884,0.25660065473632854,2.7756544127117984,3.1581719276074733,-0.2710246971500647
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.9957126345634855,2.823222812818215,0.2788793608424168,2.9995023409336508,3.081052561086729,0.5173961036804311
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.9509755258183263,3.173458498893797,0.23440845042514954,2.959526849422561,3.3710523842802718,0.8982096553652521
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2397841455638543,3.1131975171313084,2.8115603362490043,0.26780850056685407,2.6659022572948814,3.0017624532208425,-0.305652173731465
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4932442481563719,3.1868630472013715,3.054517841015564,0.16022304056356154,2.8755855381943447,3.2004061566709354,0.45333505846412425
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28915680907770525,3.1381154727641993,2.9163546151114645,0.2556583545850292,2.9300270405421625,3.3850068321651143,-0.47338898148214037
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.962384586630619,2.893065962536593,0.2437830503293814,2.9671902722522585,3.1128267787880235,0.8478248452776971
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27182551629477514,3.1499603192060897,2.9076361397182295,0.2770832551418912,2.90252617071164,3.1115980250219617,-0.4625612481339516
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22393729907348542,2.985996350283757,2.8116417455836857,0.17237209252080732,2.605829036913933,3.0341390028009285,-0.7087412287827659
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,3.0220464456424954,2.805038537377098,0.29926119106128735,2.8396769442631693,3.3011184294071727,0.17821931828183546
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.819582389509687,3.1737398925965468,0.2134233626046733,2.7532204661833246,3.1619660795496602,-0.9594791009975996
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.157724779878118,3.041150665652071,2.988339764141882,0.26247570145798027,2.7932844689590826,3.2281378922250674,-0.4220744165763335
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3320788658286178,3.1541655395801587,2.911865550624349,0.24041870576438695,2.6295641004025447,3.0505711258266475,-0.93399157891528
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31053334717567294,3.075577427985853,3.1342698747693567,0.18929229187109547,2.989342903835364,3.060243998675357,0.4448643449649594
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.844503903479026,2.819386131717435,0.2972671097071871,2.7255429723555307,3.1579543466002895,0.10400359584892693
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20555346693175902,2.9918060826897377,2.898726999940592,0.189469424286942,2.7716451625106457,3.15143434915285,0.9275248152027453
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2798122070351864,3.0124135997112202,3.1642243520424604,0.1571365284025592,2.760145367609424,3.3143340672943,0.5324063008035713
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23251757550021745,3.0144587922586408,3.0702650844350887,0.1903706098820556,2.775985745839198,3.3530426238595052,-0.007944819886494203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1128013565827729,2.99663476569783,2.860850618377052,0.25532806702634286,2.990530818478824,3.1716201682944605,-0.9861239621425935
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19086022861294105,2.986897063431261,3.118826125424126,0.19517406711742344,2.695016490610399,3.032131847162499,-0.9595651807029626
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12612844464139555,2.939893156029614,2.8325132340335695,0.19915866693041473,2.6960056134514914,3.357707701178185,-0.4356281110717679
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.897799058428899,3.1474602066101243,0.24240770876141382,2.6295919390630376,3.374893196387694,-0.9018857358257082
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26038877118287435,3.0563096187414187,3.1796210094629047,0.20666550149593263,2.6580155477028855,3.3058350558258325,0.9196286826545166
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.8084763024948045,3.184293143710761,0.17518458266429515,2.8617418641814765,3.253654948661921,0.43451931348189077
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18426451346139716,2.9599592292235406,3.0607625573977333,0.17712301537868566,2.624682030719797,3.2317472485162746,-0.4303221390596228
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3370973846773092,3.0552547387724633,3.0222364486927704,0.15464735919217992,2.7208427136770914,3.1624147076865015,0.48385930763669327
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.835197859997855,2.8605493092510934,0.19617407602863937,2.832951625324307,3.03043818231159,0.6683904034765347
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5027828477154008,3.190409946724893,3.091658065239133,0.1568197237938102,2.615322558402688,3.1025828331396146,-0.43282769327258497
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.8719013875959005,3.099338593074593,0.18963750925815195,2.851641582791993,3.1413485489278,0.696285827899287
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29625691983032443,3.106020428710908,2.80527126078567,0.22417907737220708,2.8997171778096753,3.273502094973119,0.6763724439684546
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33298904762286674,3.067302147707431,3.023470525112077,0.16742575800761453,2.974091613843007,3.130681999395589,-0.7469440737849313
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15555662185582636,3.0227525025283244,2.8464444022939,0.248589337536386,2.8750344784158597,3.280868058491339,0.9805764536201338
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31036938916775264,3.1271941928791693,2.8211542613897773,0.23241556795413928,2.9993154193467055,3.3424190394227233,-0.40538949833087456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13721398581980349,3.0134390063271232,2.9213928992782052,0.253056514726067,2.7553001434325957,3.328054742086582,-0.19922223753895496
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32221593318042113,3.1070338504663,3.0853741238461327,0.20771758660163583,2.9807816372913067,3.1987130157116885,0.8238146429957496
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24582133382204968,2.9904019063176874,2.9957907163462942,0.16145403271670633,2.7729847671474133,3.1572045056636964,0.6965867780465549
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10872790787086917,2.8814897433936566,2.964325324605297,0.16208951424746765,2.607982841573812,3.3506216150274053,0.9193507830130057
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4048649229390155,3.1589819925923934,2.8971188086164013,0.19590837853431745,2.9427127775960353,3.224183846772483,0.5544252360700372
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.953110727165112,2.896995504380049,0.2792245257431502,2.6269125142928393,3.2591250902096385,0.8447741638480584
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.887787456833722,3.096641423249413,0.18963724651928693,2.8474378287294866,3.010179017835653,0.9666665153032141
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.8526496193775777,2.8881814031214676,0.2723553148859617,2.6267594351605923,3.2233841574646056,0.8480770940929905
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3158068661085255,3.1170164733900525,2.881336495322899,0.22030915041936,2.6994697557891736,3.219135556347216,-0.19938292489629128
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22088743155384188,2.965645563729215,2.814831954975718,0.1574463487384513,2.79965155869533,3.2637787924314545,-0.4815457101841836
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.8523651389461016,2.950645652416261,0.2447395714124074,2.883803170365945,3.230610840618963,-0.9047258721418996
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.8366475044762414,2.888982390443789,0.24933076908013146,2.7870836587778554,3.393200806164781,-0.5859438015722529
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.923453654610799,2.9577822216724163,0.21574291619116015,2.7331798013191224,3.062004575756086,0.6869011436258894
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.8478174299905574,3.152781333263713,0.1592776496333758,2.61997914523123,3.127501354758192,-0.24754207982543508
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2873379678590505,3.0904162265696153,3.1445271003902615,0.21712154356864571,2.636768429323318,3.1666248154571552,-0.25873011704843885
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.8666200937507194,3.002830151743548,0.22505734112567505,2.6936230797128835,3.157933418095239,0.6167682403270955
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1997921208202354,3.0401145707237736,2.9577560402516485,0.23356739505632096,2.929388656068323,3.0940494392655915,0.6623173128775173
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22868494980966758,3.004224543124169,2.80972291336113,0.18439715273036233,2.900414165537925,3.166420204409439,-0.24705840911628907
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.827311882977958,3.0491558809141464,0.1780571557071446,2.6216595906655096,3.0167984573424738,0.17320045411317952
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.8440817251855064,2.9155936519516517,0.2484030581925822,2.880695090516291,3.0529455908866527,0.04127375257352828
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.80664126699293,2.892735672944179,0.21349961613988216,2.60673245719732,3.1381802783507435,0.41902201563705344
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42634436207294507,3.1585024915958577,3.07227541349368,0.1811891682812513,2.79159241977689,3.2157503753828545,-0.454819763283709
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.931567657120331,2.843757264556107,0.2774535471232582,2.8070526337238597,3.2448099810451354,-0.525816070779739
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15084200111935087,3.014044843850912,2.9608831664136996,0.24447603579619268,2.94403105452354,3.034051114713335,-0.38076214666938646
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11697280735790627,3.011663121248713,2.839924123725774,0.26507072946865645,2.9872702253291084,3.154472653419729,0.2979111332798208
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13615700912447026,2.916076883039299,3.157994442171822,0.17262606311643552,2.895469388693601,3.3969375168149396,0.7419714742610684
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3258784314615139,3.1111379736506364,2.931274421417887,0.20869602373452098,2.7353564082747175,3.16134967421664,0.26847412515515723
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4089086665072491,3.1835304729391374,3.077490099001425,0.21366961644444832,2.9635400634229216,3.0020526025680474,-0.6698011936968682
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.8501763251440355,3.129928436010862,0.2575370274698113,2.6414630099965506,3.239530491748416,0.36421028492464047
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20820806579370926,2.9484369405654482,2.8555285135336934,0.15155873994206728,2.9909820672730905,3.3264634543846134,-0.28359457271912736
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.9271540658494377,2.922561187320916,0.26276592889376926,2.992656276432668,3.111834031914534,-0.3441031974544271
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2709322968974536,3.0519521226500235,3.0295365242155756,0.19600523761005045,2.687089114686285,3.0304929092364072,0.9442626986873721
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.8576944462486464,2.8373582877362464,0.17897058310932562,2.7832561764483423,3.183648770713903,0.1737884305957862
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2972795974035075,3.1464291558950794,3.1715997785525247,0.2571712316435611,2.827002069868408,3.27510290260211,0.8760297794101155
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39676522450709684,3.1718015308265737,3.1477002143495625,0.21199112601741343,2.7086246531428215,3.06320832809813,0.626097588687095
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42981269048775633,3.1279085391192436,2.820712966194204,0.15338198894086538,2.62201465649031,3.3440219470101495,0.04048508804518036
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17464441063378172,2.938507977888604,3.1284478599275642,0.16566037448464865,2.7298560579913023,3.1856618105380194,-0.503034403819975
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13120353617478298,3.0496472805731476,3.1034072907669192,0.2872370430277676,2.870672835448601,3.3323607956360712,0.21803566505154626
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.927462670962019,3.00262561582192,0.21369326262894964,2.9014634400653168,3.1499781073625015,0.2160059456114145
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13701456090574698,2.908451279572561,2.9634213663029607,0.16569969237330276,2.9070069821308735,3.010915972531128,-0.3243075846126795
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17894711461685947,3.057040938358266,3.162480832541731,0.2615693722206486,2.8147567535678504,3.0908342558138195,-0.7938627105919687
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.8421741330882897,3.1200412349304254,0.2066288998504204,2.7351835382606273,3.3679945925281896,0.8294771777615215
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19861954408712068,3.0115169398635215,2.8295616250517073,0.21051775382818744,2.999211153156052,3.0478016720843533,-0.1966671967672171
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2847542092397679,3.139542616179694,3.059104746633931,0.259782707323233,2.853639254834124,3.0265160630083017,-0.23453069390602166
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14579771434455635,2.9712259318329517,3.125858428637825,0.21215646696442209,2.696474166836946,3.2755706636305613,0.7286253317714835
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4006642999090349,3.143055903144125,2.8583693827346415,0.18543705268074764,2.7900795601809296,3.0669858048893515,-0.6110364690896071
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.887393003376558,2.822899807774218,0.2733523003950661,2.9473463628146757,3.1853152914738394,0.7635033124730577
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19992326323567244,3.108474249827165,2.8238503421924768,0.29044636603218904,2.684335754640937,3.2737087584800655,-0.6846698934977371
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10908386442857765,2.9615578202977337,3.1278784399942468,0.2285756072957263,2.7036723437833894,3.2691093533104114,0.27355808669096326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5096694172766403,3.189375231468419,3.0939511209368407,0.15136641470592238,2.85970677172429,3.150919514983636,0.9148611525818469
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22661674190669812,3.0394718289511666,3.13216678201948,0.21514869618817337,2.927759709454372,3.386945171010224,0.32284223128506206
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20636755350761732,2.959260341933,3.0735762816363437,0.16180524927242182,2.9905760138802018,3.0908028160798104,0.3600500209256068
